"RowGene","ColGene","Correlation","PValue"
"Mel_15","Naevi_9",0.541916567994461,0
"Mel_16","Mel_1",0.664990086131697,0
"Mel_16","Mel_10",0.624496055867303,0
"Mel_16","Mel_11",0.506046804190036,0
"Mel_16","Mel_12",0.650034687078021,0
"Mel_16","Mel_13",0.730246676443248,0
"Mel_16","Mel_14",0.577180074270407,0
"Mel_16","Mel_15",0.950300433206982,0
"Mel_16","Mel_16",1,NA
"Mel_16","Mel_17",0.719916460553711,0
"Mel_16","Mel_18",0.949139603161779,0
"Mel_16","Mel_19",0.679327878246878,0
"Mel_16","Mel_2",0.65690863821567,0
"Mel_16","Mel_20",0.621225414968651,0
"Mel_16","Mel_21",0.611411390502836,0
"Mel_16","Mel_22",0.684691185597033,0
"Mel_16","Mel_23",0.580297235369615,0
"Mel_16","Mel_24",0.547194761393914,0
"Mel_16","Mel_25",0.568945824066875,0
"Mel_16","Mel_26",0.51949279061568,0
"Mel_16","Mel_27",0.480491820276327,0
"Mel_16","Mel_28",0.55977824030877,0
"Mel_16","Mel_29",0.358644190074206,0
"Mel_16","Mel_3",0.667680215110725,0
"Mel_16","Mel_30",0.587805788581495,0
"Mel_16","Mel_31",0.691104445132778,0
"Mel_16","Mel_32",0.653323968142312,0
"Mel_16","Mel_33",0.583199846616775,0
"Mel_16","Mel_34",0.736489374642564,0
"Mel_16","Mel_35",0.564545704902741,0
"Mel_16","Mel_36",0.673285435739982,0
"Mel_16","Mel_37",0.672399991635942,0
"Mel_16","Mel_38",0.625009656976836,0
"Mel_16","Mel_39",0.693031664304419,0
"Mel_16","Mel_4",0.681092330862009,0
"Mel_16","Mel_40",0.620634261176305,0
"Mel_16","Mel_41",0.674864139774418,0
"Mel_16","Mel_42",0.677781782969506,0
